Date,Provider Org Code,Provider Org Name,Total All,Wait_18_Plus,Wait_52_Plus,Wait_65_Plus,Wait_104_Plus,Pct_18_Plus,Pct_52_Plus,Pct_65_Plus,Pct_104_Plus
2025-09-01,NCR,ISIGHT,1331,78.0,0.0,0.0,0.0,5.860255447032307,0.0,0.0,0.0
2025-10-01,NCR,ISIGHT,1276,64.0,0.0,0.0,0.0,5.015673981191222,0.0,0.0,0.0
2025-11-01,NCR,ISIGHT,1172,27.0,0.0,0.0,0.0,2.303754266211604,0.0,0.0,0.0
2025-12-01,NCR,ISIGHT,1366,155.0,0.0,0.0,0.0,11.346998535871156,0.0,0.0,0.0
2026-01-01,NCR,ISIGHT,1433,219.0,0.0,0.0,0.0,15.282623866015351,0.0,0.0,0.0
2026-02-01,NCR,ISIGHT,1432,263.0,0.0,0.0,0.0,18.365921787709496,0.0,0.0,0.0
2026-03-01,NCR,ISIGHT,1411,200.0,0.0,0.0,0.0,14.174344436569807,0.0,0.0,0.0
2026-04-01,NCR,ISIGHT,1348,165.0,0.0,0.0,0.0,12.240356083086052,0.0,0.0,0.0
2026-05-01,NCR,ISIGHT,1335,156.0,1.0,0.0,0.0,11.685393258426966,0.0749063670411985,0.0,0.0
2026-06-01,NCR,ISIGHT,1285,154.0,1.0,0.0,0.0,11.98443579766537,0.07782101167315175,0.0,0.0
2025-04-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,749,7.0,0.0,0.0,0.0,0.9345794392523363,0.0,0.0,0.0
2025-05-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,792,11.0,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0
2025-06-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,812,11.0,0.0,0.0,0.0,1.354679802955665,0.0,0.0,0.0
2025-07-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,750,14.0,0.0,0.0,0.0,1.866666666666667,0.0,0.0,0.0
2025-08-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,689,18.0,0.0,0.0,0.0,2.6124818577648767,0.0,0.0,0.0
2025-09-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,701,9.0,0.0,0.0,0.0,1.2838801711840229,0.0,0.0,0.0
2025-10-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,797,14.0,0.0,0.0,0.0,1.7565872020075282,0.0,0.0,0.0
2025-11-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,639,9.0,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,0.0
2025-12-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,587,14.0,0.0,0.0,0.0,2.385008517887564,0.0,0.0,0.0
2026-01-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,697,30.0,0.0,0.0,0.0,4.304160688665711,0.0,0.0,0.0
2026-02-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,729,15.0,0.0,0.0,0.0,2.05761316872428,0.0,0.0,0.0
2026-03-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,860,24.0,0.0,0.0,0.0,2.7906976744186047,0.0,0.0,0.0
2026-04-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,846,30.0,0.0,0.0,0.0,3.546099290780142,0.0,0.0,0.0
2026-05-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,883,85.0,0.0,0.0,0.0,9.626274065685164,0.0,0.0,0.0
2026-06-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,960,55.0,0.0,0.0,0.0,5.729166666666666,0.0,0.0,0.0
2025-04-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,579,15.0,0.0,0.0,0.0,2.5906735751295336,0.0,0.0,0.0
2025-05-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,641,24.0,0.0,0.0,0.0,3.74414976599064,0.0,0.0,0.0
2025-06-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,647,5.0,0.0,0.0,0.0,0.7727975270479135,0.0,0.0,0.0
2025-07-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,592,30.0,0.0,0.0,0.0,5.0675675675675675,0.0,0.0,0.0
2025-08-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,516,4.0,0.0,0.0,0.0,0.7751937984496124,0.0,0.0,0.0
2025-09-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,586,18.0,0.0,0.0,0.0,3.0716723549488054,0.0,0.0,0.0
2025-10-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,509,18.0,0.0,0.0,0.0,3.536345776031434,0.0,0.0,0.0
2025-11-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,605,16.0,0.0,0.0,0.0,2.644628099173554,0.0,0.0,0.0
2025-12-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,614,65.0,0.0,0.0,0.0,10.586319218241043,0.0,0.0,0.0
2026-01-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,596,92.0,0.0,0.0,0.0,15.436241610738255,0.0,0.0,0.0
2026-02-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,613,67.0,0.0,0.0,0.0,10.929853181076671,0.0,0.0,0.0
2026-03-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,589,21.0,0.0,0.0,0.0,3.5653650254668934,0.0,0.0,0.0
2026-04-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,561,19.0,0.0,0.0,0.0,3.3868092691622103,0.0,0.0,0.0
2026-05-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,568,44.0,0.0,0.0,0.0,7.746478873239436,0.0,0.0,0.0
2026-06-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,569,30.0,0.0,0.0,0.0,5.272407732864675,0.0,0.0,0.0
2025-04-01,NEY,PIONEER HEALTHCARE LIMITED,2949,1399.0,100.0,11.0,0.0,47.43981010512038,3.39097999321804,0.3730077992539844,0.0
2025-05-01,NEY,PIONEER HEALTHCARE LIMITED,2304,1103.0,69.0,10.0,1.0,47.87326388888889,2.994791666666667,0.4340277777777778,0.043402777777777776
2025-06-01,NEY,PIONEER HEALTHCARE LIMITED,1808,1058.0,68.0,8.0,1.0,58.51769911504425,3.761061946902655,0.4424778761061947,0.05530973451327434
2025-07-01,NEY,PIONEER HEALTHCARE LIMITED,1968,1367.0,96.0,8.0,1.0,69.46138211382113,4.878048780487805,0.40650406504065045,0.05081300813008131
2025-08-01,NEY,PIONEER HEALTHCARE LIMITED,1613,1390.0,170.0,7.0,1.0,86.17482951022939,10.539367637941725,0.4339739615623063,0.06199628022318661
2025-09-01,NEY,PIONEER HEALTHCARE LIMITED,1237,1021.0,188.0,6.0,1.0,82.53839935327404,15.198059822150364,0.4850444624090542,0.08084074373484236
2025-10-01,NEY,PIONEER HEALTHCARE LIMITED,1416,1081.0,257.0,22.0,1.0,76.34180790960453,18.149717514124294,1.5536723163841808,0.07062146892655367
2025-11-01,NEY,PIONEER HEALTHCARE LIMITED,789,599.0,255.0,34.0,2.0,75.91888466413181,32.31939163498099,4.309252217997465,0.25348542458808615
2025-12-01,NEY,PIONEER HEALTHCARE LIMITED,743,612.0,313.0,54.0,1.0,82.36877523553163,42.126514131897714,7.267833109017497,0.13458950201884254
2026-01-01,NEY,PIONEER HEALTHCARE LIMITED,635,525.0,232.0,9.0,1.0,82.67716535433071,36.53543307086614,1.4173228346456692,0.15748031496062992
2026-02-01,NEY,PIONEER HEALTHCARE LIMITED,480,342.0,110.0,21.0,1.0,71.25,22.916666666666664,4.375,0.20833333333333334
2026-03-01,NEY,PIONEER HEALTHCARE LIMITED,715,635.0,209.0,33.0,2.0,88.81118881118881,29.230769230769234,4.615384615384616,0.27972027972027974
2026-04-01,NEY,PIONEER HEALTHCARE LIMITED,101,40.0,10.0,3.0,0.0,39.603960396039604,9.900990099009901,2.9702970297029703,0.0
2026-05-01,NEY,PIONEER HEALTHCARE LIMITED,106,44.0,13.0,7.0,0.0,41.509433962264154,12.264150943396226,6.60377358490566,0.0
2026-06-01,NEY,PIONEER HEALTHCARE LIMITED,106,42.0,15.0,8.0,0.0,39.62264150943396,14.150943396226415,7.547169811320755,0.0
2025-04-01,NFH,SOMERSET SURGICAL SERVICES HQ,992,92.0,0.0,0.0,0.0,9.274193548387096,0.0,0.0,0.0
2025-05-01,NFH,SOMERSET SURGICAL SERVICES HQ,958,80.0,0.0,0.0,0.0,8.350730688935283,0.0,0.0,0.0
2025-06-01,NFH,SOMERSET SURGICAL SERVICES HQ,919,53.0,1.0,0.0,0.0,5.767138193688792,0.1088139281828074,0.0,0.0
2025-07-01,NFH,SOMERSET SURGICAL SERVICES HQ,1112,75.0,1.0,1.0,0.0,6.744604316546762,0.08992805755395684,0.08992805755395684,0.0
2025-08-01,NFH,SOMERSET SURGICAL SERVICES HQ,1104,84.0,0.0,0.0,0.0,7.608695652173914,0.0,0.0,0.0
2025-09-01,NFH,SOMERSET SURGICAL SERVICES HQ,1011,90.0,3.0,1.0,0.0,8.902077151335313,0.2967359050445104,0.09891196834817012,0.0
2025-10-01,NFH,SOMERSET SURGICAL SERVICES HQ,1100,85.0,2.0,0.0,0.0,7.727272727272727,0.18181818181818182,0.0,0.0
2025-11-01,NFH,SOMERSET SURGICAL SERVICES HQ,1153,85.0,0.0,0.0,0.0,7.372072853425846,0.0,0.0,0.0
2025-12-01,NFH,SOMERSET SURGICAL SERVICES HQ,1225,136.0,2.0,0.0,0.0,11.10204081632653,0.163265306122449,0.0,0.0
2026-01-01,NFH,SOMERSET SURGICAL SERVICES HQ,1249,134.0,2.0,0.0,0.0,10.728582866293035,0.16012810248198558,0.0,0.0
2026-02-01,NFH,SOMERSET SURGICAL SERVICES HQ,1400,183.0,1.0,0.0,0.0,13.071428571428573,0.07142857142857142,0.0,0.0
2026-03-01,NFH,SOMERSET SURGICAL SERVICES HQ,1505,172.0,3.0,1.0,0.0,11.428571428571429,0.19933554817275745,0.0664451827242525,0.0
2026-04-01,NFH,SOMERSET SURGICAL SERVICES HQ,1576,284.0,2.0,1.0,0.0,18.02030456852792,0.12690355329949238,0.06345177664974619,0.0
2026-05-01,NFH,SOMERSET SURGICAL SERVICES HQ,1577,253.0,1.0,0.0,0.0,16.0431198478123,0.06341154090044387,0.0,0.0
2026-06-01,NFH,SOMERSET SURGICAL SERVICES HQ,1532,336.0,2.0,0.0,0.0,21.93211488250653,0.13054830287206268,0.0,0.0
2025-04-01,NL3,CARE PLUS GROUP,224,10.0,0.0,0.0,0.0,4.464285714285714,0.0,0.0,0.0
2025-05-01,NL3,CARE PLUS GROUP,234,11.0,0.0,0.0,0.0,4.700854700854701,0.0,0.0,0.0
2025-06-01,NL3,CARE PLUS GROUP,252,12.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0
2025-07-01,NL3,CARE PLUS GROUP,222,9.0,0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0
2025-08-01,NL3,CARE PLUS GROUP,193,14.0,0.0,0.0,0.0,7.253886010362693,0.0,0.0,0.0
2025-09-01,NL3,CARE PLUS GROUP,202,20.0,0.0,0.0,0.0,9.900990099009901,0.0,0.0,0.0
2025-10-01,NL3,CARE PLUS GROUP,200,11.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
2025-11-01,NL3,CARE PLUS GROUP,209,14.0,0.0,0.0,0.0,6.698564593301436,0.0,0.0,0.0
2025-12-01,NL3,CARE PLUS GROUP,187,14.0,0.0,0.0,0.0,7.4866310160427805,0.0,0.0,0.0
2026-01-01,NL3,CARE PLUS GROUP,197,22.0,1.0,0.0,0.0,11.16751269035533,0.5076142131979695,0.0,0.0
2026-02-01,NL3,CARE PLUS GROUP,183,30.0,0.0,0.0,0.0,16.39344262295082,0.0,0.0,0.0
2026-03-01,NL3,CARE PLUS GROUP,185,30.0,0.0,0.0,0.0,16.216216216216218,0.0,0.0,0.0
2026-04-01,NL3,CARE PLUS GROUP,182,26.0,1.0,0.0,0.0,14.285714285714285,0.5494505494505495,0.0,0.0
2026-05-01,NL3,CARE PLUS GROUP,229,24.0,3.0,0.0,0.0,10.480349344978166,1.3100436681222707,0.0,0.0
2026-06-01,NL3,CARE PLUS GROUP,246,27.0,3.0,0.0,0.0,10.975609756097562,1.2195121951219512,0.0,0.0
2025-04-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1189,114.0,0.0,0.0,0.0,9.5878889823381,0.0,0.0,0.0
2025-05-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1099,99.0,0.0,0.0,0.0,9.008189262966333,0.0,0.0,0.0
2025-06-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,832,53.0,0.0,0.0,0.0,6.3701923076923075,0.0,0.0,0.0
2025-07-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1091,36.0,0.0,0.0,0.0,3.2997250229147568,0.0,0.0,0.0
2025-08-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1245,28.0,1.0,0.0,0.0,2.248995983935743,0.08032128514056225,0.0,0.0
2025-09-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1285,38.0,1.0,0.0,0.0,2.9571984435797662,0.07782101167315175,0.0,0.0
2025-10-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1277,49.0,0.0,0.0,0.0,3.837118245888802,0.0,0.0,0.0
2025-11-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1160,63.0,0.0,0.0,0.0,5.43103448275862,0.0,0.0,0.0
2025-12-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1141,65.0,0.0,0.0,0.0,5.696757230499562,0.0,0.0,0.0
2026-01-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1290,85.0,0.0,0.0,0.0,6.5891472868217065,0.0,0.0,0.0
2026-02-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1196,85.0,0.0,0.0,0.0,7.1070234113712365,0.0,0.0,0.0
2026-03-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1249,161.0,1.0,0.0,0.0,12.890312249799841,0.08006405124099279,0.0,0.0
2026-04-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1286,207.0,0.0,0.0,0.0,16.09642301710731,0.0,0.0,0.0
2026-05-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1294,208.0,0.0,0.0,0.0,16.0741885625966,0.0,0.0,0.0
2026-06-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,1431,243.0,0.0,0.0,0.0,16.9811320754717,0.0,0.0,0.0
2025-04-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,667,14.0,0.0,0.0,0.0,2.0989505247376314,0.0,0.0,0.0
2025-05-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,633,13.0,0.0,0.0,0.0,2.0537124802527646,0.0,0.0,0.0
2025-06-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,675,7.0,0.0,0.0,0.0,1.037037037037037,0.0,0.0,0.0
2025-07-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,344,12.0,0.0,0.0,0.0,3.488372093023256,0.0,0.0,0.0
2025-08-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,381,21.0,0.0,0.0,0.0,5.511811023622047,0.0,0.0,0.0
2025-09-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,764,21.0,0.0,0.0,0.0,2.74869109947644,0.0,0.0,0.0
2025-10-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,834,35.0,0.0,0.0,0.0,4.1966426858513195,0.0,0.0,0.0
2025-11-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1020,56.0,0.0,0.0,0.0,5.490196078431373,0.0,0.0,0.0
2025-12-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1148,95.0,0.0,0.0,0.0,8.275261324041812,0.0,0.0,0.0
2026-01-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1278,252.0,0.0,0.0,0.0,19.718309859154928,0.0,0.0,0.0
2026-02-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1285,248.0,0.0,0.0,0.0,19.299610894941637,0.0,0.0,0.0
2026-03-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1200,91.0,0.0,0.0,0.0,7.583333333333334,0.0,0.0,0.0
2026-04-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1311,202.0,0.0,0.0,0.0,15.408085430968727,0.0,0.0,0.0
2026-05-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1271,198.0,0.0,0.0,0.0,15.578284815106217,0.0,0.0,0.0
2026-06-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,1263,294.0,0.0,0.0,0.0,23.27790973871734,0.0,0.0,0.0
2025-04-01,NLX,SIRONA CARE & HEALTH,7410,1859.0,0.0,0.0,0.0,25.087719298245613,0.0,0.0,0.0
2025-05-01,NLX,SIRONA CARE & HEALTH,7781,1957.0,0.0,0.0,0.0,25.151008867754786,0.0,0.0,0.0
2025-06-01,NLX,SIRONA CARE & HEALTH,7682,2010.0,0.0,0.0,0.0,26.165061181983855,0.0,0.0,0.0
2025-07-01,NLX,SIRONA CARE & HEALTH,7769,2218.0,0.0,0.0,0.0,28.549362852361952,0.0,0.0,0.0
2025-08-01,NLX,SIRONA CARE & HEALTH,7701,2331.0,0.0,0.0,0.0,30.268796260225944,0.0,0.0,0.0
2025-09-01,NLX,SIRONA CARE & HEALTH,7499,2286.0,0.0,0.0,0.0,30.484064541938928,0.0,0.0,0.0
2025-10-01,NLX,SIRONA CARE & HEALTH,7168,2114.0,0.0,0.0,0.0,29.4921875,0.0,0.0,0.0
2025-11-01,NLX,SIRONA CARE & HEALTH,6911,2126.0,0.0,0.0,0.0,30.76255245261178,0.0,0.0,0.0
2025-12-01,NLX,SIRONA CARE & HEALTH,6452,1975.0,0.0,0.0,0.0,30.610663360198387,0.0,0.0,0.0
2026-01-01,NLX,SIRONA CARE & HEALTH,6168,1893.0,0.0,0.0,0.0,30.690661478599225,0.0,0.0,0.0
2026-02-01,NLX,SIRONA CARE & HEALTH,6108,1877.0,0.0,0.0,0.0,30.73018991486575,0.0,0.0,0.0
2026-03-01,NLX,SIRONA CARE & HEALTH,5776,1591.0,0.0,0.0,0.0,27.54501385041551,0.0,0.0,0.0
2026-04-01,NLX,SIRONA CARE & HEALTH,5230,996.0,0.0,0.0,0.0,19.043977055449332,0.0,0.0,0.0
2026-05-01,NLX,SIRONA CARE & HEALTH,4533,338.0,0.0,0.0,0.0,7.456430619898521,0.0,0.0,0.0
2026-06-01,NLX,SIRONA CARE & HEALTH,3861,96.0,0.0,0.0,0.0,2.4864024864024863,0.0,0.0,0.0
2025-04-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1330,176.0,2.0,1.0,0.0,13.233082706766917,0.15037593984962408,0.07518796992481204,0.0
2025-05-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1388,200.0,2.0,0.0,0.0,14.409221902017292,0.1440922190201729,0.0,0.0
2025-06-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1336,183.0,2.0,0.0,0.0,13.697604790419163,0.14970059880239522,0.0,0.0
2025-07-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1327,193.0,3.0,0.0,0.0,14.544084400904294,0.22607385079125847,0.0,0.0
2025-08-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1338,224.0,3.0,0.0,0.0,16.741405082212257,0.2242152466367713,0.0,0.0
2025-09-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1397,226.0,1.0,0.0,0.0,16.177523264137434,0.07158196134574087,0.0,0.0
2025-10-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1440,249.0,2.0,0.0,0.0,17.291666666666668,0.1388888888888889,0.0,0.0
2025-11-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1420,263.0,1.0,0.0,0.0,18.52112676056338,0.07042253521126761,0.0,0.0
2025-12-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1433,310.0,1.0,0.0,0.0,21.632937892533146,0.06978367062107467,0.0,0.0
2026-01-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1476,317.0,0.0,0.0,0.0,21.476964769647697,0.0,0.0,0.0
2026-02-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1388,294.0,1.0,0.0,0.0,21.181556195965417,0.07204610951008646,0.0,0.0
2026-03-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1417,287.0,1.0,0.0,0.0,20.25405786873677,0.07057163020465773,0.0,0.0
2026-04-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1391,236.0,2.0,0.0,0.0,16.96621135873472,0.14378145219266716,0.0,0.0
2026-05-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1443,243.0,4.0,0.0,0.0,16.839916839916842,0.2772002772002772,0.0,0.0
2026-06-01,NN4,TYNESIDE SURGICAL SERVICES LTD,1508,239.0,5.0,1.0,0.0,15.848806366047747,0.33156498673740054,0.0663129973474801,0.0
2025-04-01,NN5,MANCHESTER SURGICAL SERVICES LTD,282,16.0,0.0,0.0,0.0,5.673758865248227,0.0,0.0,0.0
2025-05-01,NN5,MANCHESTER SURGICAL SERVICES LTD,339,30.0,0.0,0.0,0.0,8.849557522123893,0.0,0.0,0.0
2025-06-01,NN5,MANCHESTER SURGICAL SERVICES LTD,352,44.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
2025-07-01,NN5,MANCHESTER SURGICAL SERVICES LTD,359,54.0,0.0,0.0,0.0,15.041782729805014,0.0,0.0,0.0
2025-08-01,NN5,MANCHESTER SURGICAL SERVICES LTD,375,55.0,0.0,0.0,0.0,14.666666666666666,0.0,0.0,0.0
2025-09-01,NN5,MANCHESTER SURGICAL SERVICES LTD,338,44.0,0.0,0.0,0.0,13.017751479289942,0.0,0.0,0.0
2025-10-01,NN5,MANCHESTER SURGICAL SERVICES LTD,339,26.0,0.0,0.0,0.0,7.669616519174041,0.0,0.0,0.0
2025-11-01,NN5,MANCHESTER SURGICAL SERVICES LTD,320,35.0,0.0,0.0,0.0,10.9375,0.0,0.0,0.0
2025-12-01,NN5,MANCHESTER SURGICAL SERVICES LTD,329,32.0,0.0,0.0,0.0,9.72644376899696,0.0,0.0,0.0
2026-01-01,NN5,MANCHESTER SURGICAL SERVICES LTD,343,38.0,0.0,0.0,0.0,11.078717201166182,0.0,0.0,0.0
2026-02-01,NN5,MANCHESTER SURGICAL SERVICES LTD,326,44.0,0.0,0.0,0.0,13.496932515337424,0.0,0.0,0.0
2026-03-01,NN5,MANCHESTER SURGICAL SERVICES LTD,380,66.0,0.0,0.0,0.0,17.36842105263158,0.0,0.0,0.0
2026-04-01,NN5,MANCHESTER SURGICAL SERVICES LTD,367,38.0,0.0,0.0,0.0,10.354223433242508,0.0,0.0,0.0
2026-05-01,NN5,MANCHESTER SURGICAL SERVICES LTD,388,30.0,0.0,0.0,0.0,7.731958762886598,0.0,0.0,0.0
2026-06-01,NN5,MANCHESTER SURGICAL SERVICES LTD,417,33.0,0.0,0.0,0.0,7.913669064748201,0.0,0.0,0.0
2025-04-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3227,1262.0,116.0,11.0,1.0,39.10753021382089,3.594669972110319,0.34087387666563373,0.030988534242330338
2025-05-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3163,1256.0,135.0,13.0,0.0,39.709136895352515,4.268099905153335,0.4110022130888397,0.0
2025-06-01,NN8,SPENCER PRIVATE HOSPITALS LTD,2971,1190.0,96.0,10.0,0.0,40.05385392123864,3.2312352743184114,0.3365870077415012,0.0
2025-07-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3053,1224.0,112.0,4.0,0.0,40.09171306911235,3.66852276449394,0.13101867016049787,0.0
2025-08-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3209,1254.0,120.0,10.0,0.0,39.07759426612652,3.73948270489249,0.3116235587410408,0.0
2025-09-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3215,1210.0,40.0,11.0,0.0,37.636080870917574,1.244167962674961,0.34214618973561434,0.0
2025-10-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3405,1340.0,47.0,17.0,0.0,39.353891336270195,1.3803230543318648,0.499265785609398,0.0
2025-11-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3341,1301.0,71.0,12.0,0.0,38.94043699491171,2.1251122418437594,0.35917390002993116,0.0
2025-12-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3467,1410.0,45.0,8.0,0.0,40.66916642630517,1.2979521199884627,0.23074704355350445,0.0
2026-01-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3496,1441.0,73.0,3.0,0.0,41.21853546910755,2.088100686498856,0.08581235697940504,0.0
2026-02-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3603,1437.0,45.0,2.0,0.0,39.883430474604495,1.2489592006661114,0.05550929780738274,0.0
2026-03-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3581,1353.0,33.0,3.0,0.0,37.78274225076794,0.9215302987992181,0.08377548170901983,0.0
2026-04-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3720,1481.0,30.0,3.0,0.0,39.81182795698925,0.8064516129032258,0.08064516129032258,0.0
2026-05-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3799,1450.0,47.0,4.0,0.0,38.16793893129771,1.2371676757041328,0.10529086601737299,0.0
2026-06-01,NN8,SPENCER PRIVATE HOSPITALS LTD,3606,1399.0,42.0,5.0,0.0,38.796450360510256,1.1647254575707155,0.13865779256794233,0.0
2025-04-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6063,714.0,1.0,0.0,0.0,11.77634834240475,0.016493485073396007,0.0,0.0
2025-05-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6051,754.0,2.0,0.0,0.0,12.460750289208395,0.03305238803503553,0.0,0.0
2025-06-01,NNE,DORKING HEALTHCARE LIMITED (DHC),5965,664.0,2.0,0.0,0.0,11.13160100586756,0.03352891869237217,0.0,0.0
2025-07-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6213,857.0,0.0,0.0,0.0,13.793658458071784,0.0,0.0,0.0
2025-08-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6391,1043.0,1.0,0.0,0.0,16.319824753559693,0.015647003598810827,0.0,0.0
2025-09-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6368,1036.0,3.0,0.0,0.0,16.268844221105528,0.04711055276381909,0.0,0.0
2025-10-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6403,1014.0,2.0,0.0,0.0,15.836326721849133,0.031235358425737936,0.0,0.0
2025-11-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6406,1079.0,0.0,0.0,0.0,16.843584139868874,0.0,0.0,0.0
2025-12-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6336,1235.0,0.0,0.0,0.0,19.491792929292927,0.0,0.0,0.0
2026-01-01,NNE,DORKING HEALTHCARE LIMITED (DHC),6501,1448.0,1.0,0.0,0.0,22.273496385171512,0.015382248884786957,0.0,0.0
